count,date,time,team,timestamp,seconds_after_start,success,person,treatment
609,2024-11-01,16:58:12.028,js,2024-11-01 16:58:12.028,4992.028,False,,0.0
610,2024-11-01,16:58:12.244,js,2024-11-01 16:58:12.244,4992.244,False,,0.0
611,2024-11-01,16:58:18.178,js,2024-11-01 16:58:18.178,4998.178,True,,0.0
612,2024-11-01,16:58:22.871,js,2024-11-01 16:58:22.871,5002.871,False,,0.0
613,2024-11-01,16:58:23.037,js,2024-11-01 16:58:23.037,5003.037,False,,0.0
614,2024-11-01,16:58:30.937,js,2024-11-01 16:58:30.937,5010.937,False,,0.0
615,2024-11-01,16:58:31.078,js,2024-11-01 16:58:31.078,5011.078,False,,0.0
616,2024-11-01,16:58:42.338,js,2024-11-01 16:58:42.338,5022.338,False,,0.0
617,2024-11-01,16:58:42.504,js,2024-11-01 16:58:42.504,5022.504,False,,0.0
618,2024-11-01,16:59:12.881,js,2024-11-01 16:59:12.881,5052.881,False,,0.0
619,2024-11-01,16:59:28.824,js,2024-11-01 16:59:28.824,5068.824,True,,0.0
620,2024-11-01,16:59:36.609,js,2024-11-01 16:59:36.609,5076.609,False,,0.0
621,2024-11-01,16:59:44.978,js,2024-11-01 16:59:44.978,5084.978,False,,0.0
622,2024-11-01,16:59:45.142,js,2024-11-01 16:59:45.142,5085.142,False,,0.0
623,2024-11-01,16:59:45.309,js,2024-11-01 16:59:45.309,5085.309,False,,0.0
624,2024-11-01,16:59:47.826,js,2024-11-01 16:59:47.826,5087.826,False,,0.0
625,2024-11-01,16:59:54.192,js,2024-11-01 16:59:54.192,5094.192,False,,0.0
626,2024-11-01,16:59:54.433,js,2024-11-01 16:59:54.433,5094.433,False,,0.0
627,2024-11-01,16:59:55.525,js,2024-11-01 16:59:55.525,5095.525,False,,0.0
628,2024-11-01,16:59:58.650,js,2024-11-01 16:59:58.650,5098.65,False,,0.0
1,2024-11-01,15:36:40.588,vw,2024-11-01 15:36:40.588,100.588,False,,0.0
2,2024-11-01,15:37:21.046,vw,2024-11-01 15:37:21.046,141.046,False,,0.0
3,2024-11-01,15:37:59.417,vw,2024-11-01 15:37:59.417,179.417,False,,0.0
4,2024-11-01,15:38:39.674,vw,2024-11-01 15:38:39.674,219.674,False,,0.0
5,2024-11-01,15:38:59.230,vw,2024-11-01 15:38:59.230,239.23,False,,0.0
1,2024-11-01,15:42:35.394,vw,2024-11-01 15:42:35.394,455.394,True,,0.0
2,2024-11-01,15:42:35.544,vw,2024-11-01 15:42:35.544,455.544,True,,0.0
3,2024-11-01,15:42:35.693,vw,2024-11-01 15:42:35.693,455.693,True,,0.0
4,2024-11-01,15:42:35.844,vw,2024-11-01 15:42:35.844,455.844,True,,0.0
5,2024-11-01,15:42:35.977,vw,2024-11-01 15:42:35.977,455.977,True,,0.0
6,2024-11-01,15:42:42.324,vw,2024-11-01 15:42:42.324,462.324,True,,0.0
7,2024-11-01,15:42:51.136,vw,2024-11-01 15:42:51.136,471.136,True,,0.0
1,2024-11-01,15:43:32.268,vw,2024-11-01 15:43:32.268,512.268,False,,0.0
8,2024-11-01,15:43:33.635,vw,2024-11-01 15:43:33.635,513.635,True,,0.0
9,2024-11-01,15:43:55.963,vw,2024-11-01 15:43:55.963,535.963,True,,0.0
2,2024-11-01,15:44:03.006,vw,2024-11-01 15:44:03.006,543.006,False,,0.0
10,2024-11-01,15:44:06.524,vw,2024-11-01 15:44:06.524,546.524,True,,0.0
3,2024-11-01,15:44:21.886,vw,2024-11-01 15:44:21.886,561.886,False,,0.0
4,2024-11-01,15:44:22.046,vw,2024-11-01 15:44:22.046,562.046,False,,0.0
5,2024-11-01,15:44:41.676,vw,2024-11-01 15:44:41.676,581.676,False,,0.0
11,2024-11-01,15:44:51.856,vw,2024-11-01 15:44:51.856,591.856,True,,0.0
12,2024-11-01,15:44:51.962,vw,2024-11-01 15:44:51.962,591.962,True,,0.0
13,2024-11-01,15:45:17.566,vw,2024-11-01 15:45:17.566,617.566,True,,1.0
6,2024-11-01,15:45:35.460,vw,2024-11-01 15:45:35.460,635.46,False,,1.0
7,2024-11-01,15:45:35.569,vw,2024-11-01 15:45:35.569,635.569,False,,1.0
14,2024-11-01,15:45:36.352,vw,2024-11-01 15:45:36.352,636.352,True,,1.0
15,2024-11-01,15:45:36.486,vw,2024-11-01 15:45:36.486,636.486,True,,1.0
16,2024-11-01,15:45:37.169,vw,2024-11-01 15:45:37.169,637.169,True,,1.0
17,2024-11-01,15:45:41.566,vw,2024-11-01 15:45:41.566,641.566,True,,1.0
18,2024-11-01,15:45:42.168,vw,2024-11-01 15:45:42.168,642.168,True,,1.0
19,2024-11-01,15:45:51.928,vw,2024-11-01 15:45:51.928,651.928,True,,1.0
20,2024-11-01,15:45:52.062,vw,2024-11-01 15:45:52.062,652.062,True,,1.0
21,2024-11-01,15:46:02.509,vw,2024-11-01 15:46:02.509,662.509,True,,1.0
8,2024-11-01,15:46:29.819,vw,2024-11-01 15:46:29.819,689.819,False,,1.0
9,2024-11-01,15:46:42.696,vw,2024-11-01 15:46:42.696,702.696,False,,1.0
22,2024-11-01,15:46:43.135,vw,2024-11-01 15:46:43.135,703.135,True,,1.0
23,2024-11-01,15:46:52.596,vw,2024-11-01 15:46:52.596,712.596,True,,1.0
24,2024-11-01,15:47:00.809,vw,2024-11-01 15:47:00.809,720.809,True,,1.0
1,2024-11-01,15:47:38.119,vw,2024-11-01 15:47:38.119,758.119,True,,1.0
1,2024-11-01,15:47:55.454,vw,2024-11-01 15:47:55.454,775.454,False,,1.0
2,2024-11-01,15:48:25.565,vw,2024-11-01 15:48:25.565,805.565,True,,1.0
2,2024-11-01,15:48:26.083,vw,2024-11-01 15:48:26.083,806.083,False,,1.0
3,2024-11-01,15:48:27.598,vw,2024-11-01 15:48:27.598,807.598,True,,1.0
4,2024-11-01,15:48:27.748,vw,2024-11-01 15:48:27.748,807.748,True,,1.0
5,2024-11-01,15:48:31.498,vw,2024-11-01 15:48:31.498,811.498,True,,1.0
6,2024-11-01,15:49:00.667,vw,2024-11-01 15:49:00.667,840.667,True,,1.0
7,2024-11-01,15:49:01.600,vw,2024-11-01 15:49:01.600,841.6,True,,1.0
3,2024-11-01,15:49:06.996,vw,2024-11-01 15:49:06.996,846.996,False,,1.0
8,2024-11-01,15:49:13.994,vw,2024-11-01 15:49:13.994,853.994,True,,1.0
9,2024-11-01,15:49:14.127,vw,2024-11-01 15:49:14.127,854.127,True,,1.0
4,2024-11-01,15:49:19.690,vw,2024-11-01 15:49:19.690,859.69,False,,1.0
10,2024-11-01,15:49:29.053,vw,2024-11-01 15:49:29.053,869.053,True,,1.0
11,2024-11-01,15:49:29.208,vw,2024-11-01 15:49:29.208,869.208,True,,1.0
12,2024-11-01,15:49:29.341,vw,2024-11-01 15:49:29.341,869.341,True,,1.0
16,2024-11-01,15:49:50.701,vw,2024-11-01 15:49:50.701,890.701,True,,1.0
17,2024-11-01,15:49:50.867,vw,2024-11-01 15:49:50.867,890.867,True,,1.0
18,2024-11-01,15:49:51.001,vw,2024-11-01 15:49:51.001,891.001,True,,1.0
19,2024-11-01,15:49:52.033,vw,2024-11-01 15:49:52.033,892.033,True,,1.0
5,2024-11-01,15:49:52.767,vw,2024-11-01 15:49:52.767,892.767,False,,1.0
6,2024-11-01,15:50:15.904,vw,2024-11-01 15:50:15.904,915.904,False,,1.0
20,2024-11-01,15:50:25.542,vw,2024-11-01 15:50:25.542,925.542,True,,1.0
21,2024-11-01,15:50:25.684,vw,2024-11-01 15:50:25.684,925.684,True,,1.0
22,2024-11-01,15:50:35.227,vw,2024-11-01 15:50:35.227,935.227,True,,1.0
22,2024-11-01,15:50:35.227,vw,2024-11-01 15:50:35.227,935.227,True,,1.0
23,2024-11-01,15:50:35.359,vw,2024-11-01 15:50:35.359,935.359,True,,1.0
23,2024-11-01,15:50:35.359,vw,2024-11-01 15:50:35.359,935.359,True,,1.0
7,2024-11-01,15:50:47.983,vw,2024-11-01 15:50:47.983,947.983,False,,1.0
8,2024-11-01,15:51:01.319,vw,2024-11-01 15:51:01.319,961.319,False,,1.0
24,2024-11-01,15:51:17.128,vw,2024-11-01 15:51:17.128,977.128,True,,1.0
24,2024-11-01,15:51:17.128,vw,2024-11-01 15:51:17.128,977.128,True,,1.0
25,2024-11-01,15:51:17.257,vw,2024-11-01 15:51:17.257,977.257,True,,1.0
25,2024-11-01,15:51:17.257,vw,2024-11-01 15:51:17.257,977.257,True,,1.0
26,2024-11-01,15:51:17.391,vw,2024-11-01 15:51:17.391,977.391,True,,1.0
26,2024-11-01,15:51:17.391,vw,2024-11-01 15:51:17.391,977.391,True,,1.0
27,2024-11-01,15:51:17.541,vw,2024-11-01 15:51:17.541,977.541,True,,1.0
27,2024-11-01,15:51:17.541,vw,2024-11-01 15:51:17.541,977.541,True,,1.0
28,2024-11-01,15:51:17.824,vw,2024-11-01 15:51:17.824,977.824,True,,1.0
9,2024-11-01,15:51:18.408,vw,2024-11-01 15:51:18.408,978.408,False,,1.0
29,2024-11-01,15:51:26.870,vw,2024-11-01 15:51:26.870,986.87,True,,1.0
30,2024-11-01,15:51:33.313,vw,2024-11-01 15:51:33.313,993.313,True,,1.0
31,2024-11-01,15:51:33.454,vw,2024-11-01 15:51:33.454,993.454,True,,1.0
32,2024-11-01,15:51:33.604,vw,2024-11-01 15:51:33.604,993.604,True,,1.0
33,2024-11-01,15:51:39.067,vw,2024-11-01 15:51:39.067,999.067,True,,1.0
1,2024-11-01,15:53:23.375,vw,2024-11-01 15:53:23.375,1103.375,True,,1.0
2,2024-11-01,15:53:25.622,vw,2024-11-01 15:53:25.622,1105.622,True,,1.0
3,2024-11-01,15:53:29.958,vw,2024-11-01 15:53:29.958,1109.958,True,,1.0
1,2024-11-01,15:54:21.740,vw,2024-11-01 15:54:21.740,1161.74,False,,1.0
4,2024-11-01,15:54:22.271,vw,2024-11-01 15:54:22.271,1162.271,True,,1.0
5,2024-11-01,15:54:22.421,vw,2024-11-01 15:54:22.421,1162.421,True,,1.0
6,2024-11-01,15:54:22.587,vw,2024-11-01 15:54:22.587,1162.587,True,,1.0
7,2024-11-01,15:54:22.721,vw,2024-11-01 15:54:22.721,1162.721,True,,1.0
8,2024-11-01,15:54:23.154,vw,2024-11-01 15:54:23.154,1163.154,True,,1.0
9,2024-11-01,15:54:23.371,vw,2024-11-01 15:54:23.371,1163.371,True,,1.0
10,2024-11-01,15:54:23.672,vw,2024-11-01 15:54:23.672,1163.672,True,,1.0
11,2024-11-01,15:54:23.938,vw,2024-11-01 15:54:23.938,1163.938,True,,1.0
12,2024-11-01,15:54:29.358,vw,2024-11-01 15:54:29.358,1169.358,True,,1.0
2,2024-11-01,15:54:40.458,vw,2024-11-01 15:54:40.458,1180.458,False,,1.0
3,2024-11-01,15:54:59.788,vw,2024-11-01 15:54:59.788,1199.788,False,,1.0
14,2024-11-01,15:55:00.426,vw,2024-11-01 15:55:00.426,1200.426,True,,1.0
15,2024-11-01,15:55:23.882,vw,2024-11-01 15:55:23.882,1223.882,True,,1.0
4,2024-11-01,15:55:31.814,vw,2024-11-01 15:55:31.814,1231.814,False,,1.0
16,2024-11-01,15:55:32.310,vw,2024-11-01 15:55:32.310,1232.31,True,,1.0
5,2024-11-01,15:55:49.826,vw,2024-11-01 15:55:49.826,1249.826,False,,0.0
6,2024-11-01,15:55:56.653,vw,2024-11-01 15:55:56.653,1256.653,False,,0.0
17,2024-11-01,15:56:26.455,vw,2024-11-01 15:56:26.455,1286.455,True,,0.0
18,2024-11-01,15:56:30.656,vw,2024-11-01 15:56:30.656,1290.656,True,,0.0
19,2024-11-01,15:56:30.804,vw,2024-11-01 15:56:30.804,1290.804,True,,0.0
19,2024-11-01,15:56:30.804,vw,2024-11-01 15:56:30.804,1290.804,True,,0.0
20,2024-11-01,15:56:39.197,vw,2024-11-01 15:56:39.197,1299.197,True,,0.0
20,2024-11-01,15:56:39.197,vw,2024-11-01 15:56:39.197,1299.197,True,,0.0
7,2024-11-01,15:56:39.870,vw,2024-11-01 15:56:39.870,1299.87,False,,0.0
8,2024-11-01,15:56:56.662,vw,2024-11-01 15:56:56.662,1316.662,False,,0.0
21,2024-11-01,15:57:00.958,vw,2024-11-01 15:57:00.958,1320.958,True,,0.0
21,2024-11-01,15:57:00.958,vw,2024-11-01 15:57:00.958,1320.958,True,,0.0
22,2024-11-01,15:57:01.075,vw,2024-11-01 15:57:01.075,1321.075,True,,0.0
22,2024-11-01,15:57:01.075,vw,2024-11-01 15:57:01.075,1321.075,True,,0.0
23,2024-11-01,15:57:16.188,vw,2024-11-01 15:57:16.188,1336.188,True,,0.0
23,2024-11-01,15:57:16.188,vw,2024-11-01 15:57:16.188,1336.188,True,,0.0
9,2024-11-01,15:57:16.709,vw,2024-11-01 15:57:16.709,1336.709,False,,0.0
10,2024-11-01,15:57:28.180,vw,2024-11-01 15:57:28.180,1348.18,False,,0.0
11,2024-11-01,15:57:28.293,vw,2024-11-01 15:57:28.293,1348.293,False,,0.0
24,2024-11-01,15:57:43.027,vw,2024-11-01 15:57:43.027,1363.027,True,,0.0
24,2024-11-01,15:57:43.027,vw,2024-11-01 15:57:43.027,1363.027,True,,0.0
25,2024-11-01,15:58:06.863,vw,2024-11-01 15:58:06.863,1386.863,True,,0.0
25,2024-11-01,15:58:06.863,vw,2024-11-01 15:58:06.863,1386.863,True,,0.0
26,2024-11-01,15:58:06.996,vw,2024-11-01 15:58:06.996,1386.996,True,,0.0
27,2024-11-01,15:58:13.232,vw,2024-11-01 15:58:13.232,1393.232,True,,0.0
28,2024-11-01,15:58:19.303,vw,2024-11-01 15:58:19.303,1399.303,True,,0.0
12,2024-11-01,15:58:28.720,vw,2024-11-01 15:58:28.720,1408.72,False,,0.0
13,2024-11-01,15:58:29.748,vw,2024-11-01 15:58:29.748,1409.748,False,,0.0
29,2024-11-01,15:58:36.851,vw,2024-11-01 15:58:36.851,1416.851,True,,0.0
30,2024-11-01,15:58:41.755,vw,2024-11-01 15:58:41.755,1421.755,True,,0.0
1,2024-11-01,15:59:40.853,vw,2024-11-01 15:59:40.853,1480.853,True,,0.0
2,2024-11-01,15:59:44.723,vw,2024-11-01 15:59:44.723,1484.723,True,,0.0
3,2024-11-01,15:59:44.855,vw,2024-11-01 15:59:44.855,1484.855,True,,0.0
4,2024-11-01,16:00:04.006,vw,2024-11-01 16:00:04.006,1504.006,True,,0.0
5,2024-11-01,16:00:13.547,vw,2024-11-01 16:00:13.547,1513.547,True,,0.0
6,2024-11-01,16:00:16.910,vw,2024-11-01 16:00:16.910,1516.91,True,,0.0
7,2024-11-01,16:00:17.058,vw,2024-11-01 16:00:17.058,1517.058,True,,0.0
8,2024-11-01,16:00:23.882,vw,2024-11-01 16:00:23.882,1523.882,True,,0.0
9,2024-11-01,16:00:24.058,vw,2024-11-01 16:00:24.058,1524.058,True,,0.0
10,2024-11-01,16:00:25.242,vw,2024-11-01 16:00:25.242,1525.242,True,,0.0
1,2024-11-01,16:00:34.284,vw,2024-11-01 16:00:34.284,1534.284,False,,0.0
11,2024-11-01,16:00:35.008,vw,2024-11-01 16:00:35.008,1535.008,True,,0.0
12,2024-11-01,16:00:35.609,vw,2024-11-01 16:00:35.609,1535.609,True,,0.0
13,2024-11-01,16:00:41.880,vw,2024-11-01 16:00:41.880,1541.88,True,,0.0
2,2024-11-01,16:00:43.278,vw,2024-11-01 16:00:43.278,1543.278,False,,0.0
3,2024-11-01,16:00:43.829,vw,2024-11-01 16:00:43.829,1543.829,False,,0.0
14,2024-11-01,16:00:44.913,vw,2024-11-01 16:00:44.913,1544.913,True,,0.0
4,2024-11-01,16:00:52.521,vw,2024-11-01 16:00:52.521,1552.521,False,,0.0
15,2024-11-01,16:00:52.950,vw,2024-11-01 16:00:52.950,1552.95,True,,0.0
16,2024-11-01,16:00:57.402,vw,2024-11-01 16:00:57.402,1557.402,True,,0.0
17,2024-11-01,16:00:57.918,vw,2024-11-01 16:00:57.918,1557.918,True,,0.0
18,2024-11-01,16:01:00.653,vw,2024-11-01 16:01:00.653,1560.653,True,,0.0
19,2024-11-01,16:01:06.127,vw,2024-11-01 16:01:06.127,1566.127,True,,0.0
20,2024-11-01,16:01:07.306,vw,2024-11-01 16:01:07.306,1567.306,True,,0.0
21,2024-11-01,16:01:10.823,vw,2024-11-01 16:01:10.823,1570.823,True,,0.0
22,2024-11-01,16:01:19.647,vw,2024-11-01 16:01:19.647,1579.647,True,,0.0
22,2024-11-01,16:01:19.647,vw,2024-11-01 16:01:19.647,1579.647,True,,0.0
23,2024-11-01,16:01:21.440,vw,2024-11-01 16:01:21.440,1581.44,True,,0.0
23,2024-11-01,16:01:21.440,vw,2024-11-01 16:01:21.440,1581.44,True,,0.0
24,2024-11-01,16:01:22.340,vw,2024-11-01 16:01:22.340,1582.34,True,,0.0
24,2024-11-01,16:01:22.340,vw,2024-11-01 16:01:22.340,1582.34,True,,0.0
25,2024-11-01,16:01:25.126,vw,2024-11-01 16:01:25.126,1585.126,True,,0.0
26,2024-11-01,16:01:38.468,vw,2024-11-01 16:01:38.468,1598.468,True,,0.0
27,2024-11-01,16:01:39.126,vw,2024-11-01 16:01:39.126,1599.126,True,,0.0
5,2024-11-01,16:02:22.396,vw,2024-11-01 16:02:22.396,1642.396,False,,0.0
28,2024-11-01,16:02:31.223,vw,2024-11-01 16:02:31.223,1651.223,True,,0.0
29,2024-11-01,16:02:31.365,vw,2024-11-01 16:02:31.365,1651.365,True,,0.0
30,2024-11-01,16:02:42.735,vw,2024-11-01 16:02:42.735,1662.735,True,,0.0
31,2024-11-01,16:02:47.398,vw,2024-11-01 16:02:47.398,1667.398,True,,0.0
6,2024-11-01,16:02:54.131,vw,2024-11-01 16:02:54.131,1674.131,False,,0.0
32,2024-11-01,16:02:54.727,vw,2024-11-01 16:02:54.727,1674.727,True,,0.0
33,2024-11-01,16:02:54.844,vw,2024-11-01 16:02:54.844,1674.844,True,,0.0
1,2024-11-01,16:09:48.596,vw,2024-11-01 16:09:48.596,2088.596,False,v,0.0
2,2024-11-01,16:09:49.195,vw,2024-11-01 16:09:49.195,2089.195,False,v,0.0
3,2024-11-01,16:09:57.857,vw,2024-11-01 16:09:57.857,2097.857,False,v,1.0
4,2024-11-01,16:09:58.023,vw,2024-11-01 16:09:58.023,2098.023,False,v,1.0
5,2024-11-01,16:09:58.156,vw,2024-11-01 16:09:58.156,2098.156,False,v,1.0
6,2024-11-01,16:10:11.380,vw,2024-11-01 16:10:11.380,2111.38,False,v,1.0
7,2024-11-01,16:10:11.562,vw,2024-11-01 16:10:11.562,2111.562,False,v,1.0
1,2024-11-01,16:10:20.889,vw,2024-11-01 16:10:20.889,2120.889,True,v,1.0
2,2024-11-01,16:10:21.491,vw,2024-11-01 16:10:21.491,2121.491,True,v,1.0
8,2024-11-01,16:10:30.136,vw,2024-11-01 16:10:30.136,2130.136,False,v,1.0
9,2024-11-01,16:10:39.267,vw,2024-11-01 16:10:39.267,2139.267,False,v,1.0
10,2024-11-01,16:11:06.457,vw,2024-11-01 16:11:06.457,2166.457,False,v,1.0
3,2024-11-01,16:11:40.069,vw,2024-11-01 16:11:40.069,2200.069,True,v,1.0
11,2024-11-01,16:11:44.363,vw,2024-11-01 16:11:44.363,2204.363,False,v,1.0
12,2024-11-01,16:11:54.945,vw,2024-11-01 16:11:54.945,2214.945,False,v,1.0
13,2024-11-01,16:12:38.969,vw,2024-11-01 16:12:38.969,2258.969,False,v,1.0
14,2024-11-01,16:13:18.531,vw,2024-11-01 16:13:18.531,2298.531,False,v,1.0
15,2024-11-01,16:13:18.675,vw,2024-11-01 16:13:18.675,2298.675,False,v,1.0
4,2024-11-01,16:13:42.094,vw,2024-11-01 16:13:42.094,2322.094,True,v,1.0
16,2024-11-01,16:14:21.518,vw,2024-11-01 16:14:21.518,2361.518,False,v,1.0
17,2024-11-01,16:14:34.083,vw,2024-11-01 16:14:34.083,2374.083,False,v,1.0
18,2024-11-01,16:14:34.223,vw,2024-11-01 16:14:34.223,2374.223,False,v,1.0
19,2024-11-01,16:14:34.389,vw,2024-11-01 16:14:34.389,2374.389,False,v,1.0
20,2024-11-01,16:14:34.489,vw,2024-11-01 16:14:34.489,2374.489,False,v,1.0
5,2024-11-01,16:15:02.860,vw,2024-11-01 16:15:02.860,2402.86,True,v,1.0
6,2024-11-01,16:15:03.010,vw,2024-11-01 16:15:03.010,2403.01,True,v,1.0
21,2024-11-01,16:15:23.888,vw,2024-11-01 16:15:23.888,2423.888,False,v,1.0
22,2024-11-01,16:15:24.051,vw,2024-11-01 16:15:24.051,2424.051,False,v,1.0
7,2024-11-01,16:15:53.299,vw,2024-11-01 16:15:53.299,2453.299,True,v,1.0
8,2024-11-01,16:15:53.540,vw,2024-11-01 16:15:53.540,2453.54,True,v,1.0
23,2024-11-01,16:15:54.039,vw,2024-11-01 16:15:54.039,2454.039,False,v,1.0
24,2024-11-01,16:15:54.208,vw,2024-11-01 16:15:54.208,2454.208,False,v,1.0
25,2024-11-01,16:15:54.706,vw,2024-11-01 16:15:54.706,2454.706,False,v,1.0
26,2024-11-01,16:16:18.672,vw,2024-11-01 16:16:18.672,2478.672,False,v,1.0
27,2024-11-01,16:16:18.819,vw,2024-11-01 16:16:18.819,2478.819,False,v,1.0
28,2024-11-01,16:16:18.968,vw,2024-11-01 16:16:18.968,2478.968,False,v,1.0
29,2024-11-01,16:16:19.101,vw,2024-11-01 16:16:19.101,2479.101,False,v,1.0
30,2024-11-01,16:16:19.651,vw,2024-11-01 16:16:19.651,2479.651,False,v,1.0
31,2024-11-01,16:16:28.610,vw,2024-11-01 16:16:28.610,2488.61,False,v,1.0
32,2024-11-01,16:16:34.899,vw,2024-11-01 16:16:34.899,2494.899,False,v,1.0
9,2024-11-01,16:17:31.221,vw,2024-11-01 16:17:31.221,2551.221,True,v,1.0
10,2024-11-01,16:19:04.932,vw,2024-11-01 16:19:04.932,2644.932,True,v,1.0
11,2024-11-01,16:19:05.097,vw,2024-11-01 16:19:05.097,2645.097,True,v,1.0
33,2024-11-01,16:19:05.530,vw,2024-11-01 16:19:05.530,2645.53,False,v,1.0
34,2024-11-01,16:19:05.679,vw,2024-11-01 16:19:05.679,2645.679,False,v,1.0
35,2024-11-01,16:19:47.854,vw,2024-11-01 16:19:47.854,2687.854,False,v,1.0
36,2024-11-01,16:20:48.838,vw,2024-11-01 16:20:48.838,2748.838,False,v,0.0
37,2024-11-01,16:21:26.288,vw,2024-11-01 16:21:26.288,2786.288,False,v,0.0
12,2024-11-01,16:22:25.903,vw,2024-11-01 16:22:25.903,2845.903,True,v,0.0
38,2024-11-01,16:22:26.430,vw,2024-11-01 16:22:26.430,2846.43,False,v,0.0
39,2024-11-01,16:22:26.577,vw,2024-11-01 16:22:26.577,2846.577,False,v,0.0
40,2024-11-01,16:23:31.790,vw,2024-11-01 16:23:31.790,2911.79,False,v,0.0
13,2024-11-01,16:23:58.223,vw,2024-11-01 16:23:58.223,2938.223,True,v,0.0
41,2024-11-01,16:23:58.872,vw,2024-11-01 16:23:58.872,2938.872,False,v,0.0
42,2024-11-01,16:24:19.809,vw,2024-11-01 16:24:19.809,2959.809,False,v,0.0
43,2024-11-01,16:24:37.337,vw,2024-11-01 16:24:37.337,2977.337,False,v,0.0
14,2024-11-01,16:25:08.477,vw,2024-11-01 16:25:08.477,3008.477,True,v,0.0
44,2024-11-01,16:25:09.099,vw,2024-11-01 16:25:09.099,3009.099,False,v,0.0
45,2024-11-01,16:25:27.927,vw,2024-11-01 16:25:27.927,3027.927,False,v,0.0
46,2024-11-01,16:25:28.094,vw,2024-11-01 16:25:28.094,3028.094,False,v,0.0
47,2024-11-01,16:25:38.059,vw,2024-11-01 16:25:38.059,3038.059,False,v,0.0
48,2024-11-01,16:25:38.220,vw,2024-11-01 16:25:38.220,3038.22,False,v,0.0
49,2024-11-01,16:25:38.336,vw,2024-11-01 16:25:38.336,3038.336,False,v,0.0
15,2024-11-01,16:25:59.077,vw,2024-11-01 16:25:59.077,3059.077,True,v,0.0
50,2024-11-01,16:25:59.489,vw,2024-11-01 16:25:59.489,3059.489,False,v,0.0
51,2024-11-01,16:26:05.104,vw,2024-11-01 16:26:05.104,3065.104,False,v,0.0
52,2024-11-01,16:26:34.499,vw,2024-11-01 16:26:34.499,3094.499,False,v,0.0
53,2024-11-01,16:27:58.438,vw,2024-11-01 16:27:58.438,3178.438,False,v,0.0
54,2024-11-01,16:28:21.599,vw,2024-11-01 16:28:21.599,3201.599,False,v,0.0
16,2024-11-01,16:28:48.514,vw,2024-11-01 16:28:48.514,3228.514,True,v,0.0
55,2024-11-01,16:28:48.999,vw,2024-11-01 16:28:48.999,3228.999,False,v,0.0
56,2024-11-01,16:28:49.132,vw,2024-11-01 16:28:49.132,3229.132,False,v,0.0
57,2024-11-01,16:29:42.788,vw,2024-11-01 16:29:42.788,3282.788,False,v,0.0
58,2024-11-01,16:29:42.923,vw,2024-11-01 16:29:42.923,3282.923,False,v,0.0
59,2024-11-01,16:29:43.073,vw,2024-11-01 16:29:43.073,3283.073,False,v,0.0
60,2024-11-01,16:29:43.173,vw,2024-11-01 16:29:43.173,3283.173,False,v,0.0
61,2024-11-01,16:29:48.788,vw,2024-11-01 16:29:48.788,3288.788,False,v,0.0
62,2024-11-01,16:30:04.532,vw,2024-11-01 16:30:04.532,3304.532,False,v,0.0
63,2024-11-01,16:32:44.873,vw,2024-11-01 16:32:44.873,3464.873,False,v,1.0
64,2024-11-01,16:33:12.197,vw,2024-11-01 16:33:12.197,3492.197,False,v,1.0
65,2024-11-01,16:33:12.331,vw,2024-11-01 16:33:12.331,3492.331,False,v,1.0
66,2024-11-01,16:34:01.175,vw,2024-11-01 16:34:01.175,3541.175,False,v,1.0
67,2024-11-01,16:34:13.219,vw,2024-11-01 16:34:13.219,3553.219,False,v,1.0
17,2024-11-01,16:36:28.653,vw,2024-11-01 16:36:28.653,3688.653,True,v,1.0
68,2024-11-01,16:36:29.082,vw,2024-11-01 16:36:29.082,3689.082,False,v,1.0
69,2024-11-01,16:36:59.140,vw,2024-11-01 16:36:59.140,3719.14,False,v,1.0
18,2024-11-01,16:38:02.007,vw,2024-11-01 16:38:02.007,3782.007,True,v,1.0
19,2024-11-01,16:39:04.292,vw,2024-11-01 16:39:04.292,3844.292,True,v,1.0
70,2024-11-01,16:39:04.762,vw,2024-11-01 16:39:04.762,3844.762,False,v,1.0
71,2024-11-01,16:39:06.794,vw,2024-11-01 16:39:06.794,3846.794,False,v,1.0
72,2024-11-01,16:39:34.979,vw,2024-11-01 16:39:34.979,3874.979,False,v,1.0
73,2024-11-01,16:39:37.945,vw,2024-11-01 16:39:37.945,3877.945,False,v,1.0
74,2024-11-01,16:39:50.155,vw,2024-11-01 16:39:50.155,3890.155,False,v,1.0
75,2024-11-01,16:39:50.304,vw,2024-11-01 16:39:50.304,3890.304,False,v,1.0
76,2024-11-01,16:41:10.143,vw,2024-11-01 16:41:10.143,3970.143,False,v,1.0
20,2024-11-01,16:42:27.745,vw,2024-11-01 16:42:27.745,4047.745,True,v,0.0
77,2024-11-01,16:43:19.658,vw,2024-11-01 16:43:19.658,4099.658,False,v,0.0
78,2024-11-01,16:43:30.021,vw,2024-11-01 16:43:30.021,4110.021,False,v,0.0
79,2024-11-01,16:43:47.866,vw,2024-11-01 16:43:47.866,4127.866,False,v,0.0
80,2024-11-01,16:43:48.027,vw,2024-11-01 16:43:48.027,4128.027,False,v,0.0
81,2024-11-01,16:45:24.672,vw,2024-11-01 16:45:24.672,4224.672,False,v,0.0
21,2024-11-01,16:46:04.282,vw,2024-11-01 16:46:04.282,4264.282,True,v,0.0
82,2024-11-01,16:46:09.131,vw,2024-11-01 16:46:09.131,4269.131,False,v,0.0
